Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-5103: L-isoleucine biosynthesis III,4138.7453421054,1741.719515393,4106.1440234283,2909.8662194291,3113.6575515053,2819.8516543011,2651.2495051609,2737.1206270439,3346.1472442101,2774.562044865,2784.9297615864,1683.0263154683,4376.7504507664,4147.405297756,4885.9409901452,424.8508129815,1554.9188200111,2331.3043698414,2443.5387611576,1312.4844156472
PWY-6123: inosine-5'-phosphate biosynthesis I,2813.4994030612,2406.8110557491,2259.38558341,1733.4317390591,3479.189556247,2047.2517367264,1845.3687155611,1750.7856608379,2140.293969197,1867.165921608,1828.301795962,1117.0808492047,2049.9093391491,3001.7572257074,3076.3394672202,645.4361116022,1254.9933885329,1647.5699759661,1542.014928995,834.55074678
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,521.1107291587,1421.9073238459,1372.8223022424,1178.2530687786,3070.8440320257,385.371827386,1332.8684329911,768.2971976184,2128.1092018579,954.4171086522,533.609578766,639.7548471852,2987.8147387856,2485.565190956,2028.587241667,284.7387485144,1272.1978614574,739.4662784883,2253.8476497501,983.0432026743
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),3086.1848698687,2309.551769408,2457.0060421107,2180.5520026534,3562.8518869234,2576.5636578829,2698.1152860671,2611.0821278743,2356.0482864812,2135.9797524046,2058.2405790121,1507.2046145302,2928.2165337899,2802.0500947177,4238.6148434861,2131.1498417912,2806.8508519971,2252.0189449727,979.0467532855,842.4401233245
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,127.2876827844,38.6942814694,0.0,199.1072887876,2058.6262204517,371.8922626724,32.06342934,142.0258047585,4.2873914214,310.5687039894,330.3038301823,104.6907418779,747.0207448112,121.9082234901,83.5650719154,5.7589276213,229.9291918821,296.859835789,184.6049268153,121.4471291848
PWY-621: sucrose degradation III (sucrose invertase),2245.4615553848,336.8192102071,1657.3734683722,1375.590516386,1297.2856735466,2186.1134829127,642.2546775567,1362.9701935661,2646.0790826493,2266.6530062704,1831.8948616538,1165.55501354,3211.5350563455,2264.9357346573,2867.7846719941,208.3467647851,369.2187527568,910.7810860706,774.7107698622,291.6348059805
HEMESYN2-PWY: heme biosynthesis II (anaerobic),101.4136111986,42.7992618463,174.5298863675,23.0219061635,2425.3676023527,89.9254585158,94.4629600249,93.6332637966,115.2030311013,6.0853205075,108.2835853458,60.8504849173,96.5459944247,101.7709988929,258.9676477887,73.565950848,222.0835083682,167.8660775626,26.5554650933,24.0946571824
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,696.5559018803,298.5377031842,1414.5428996377,501.8898471519,359.5579102553,682.7482166632,12.5200659244,392.0821299333,1009.7805234183,338.0258183992,899.1208742154,407.8452663161,551.0760766936,923.1263565204,746.5665197647,0.0,299.3252194139,504.6012418921,496.7988262187,318.2401352797
PWY-5384: sucrose degradation IV (sucrose phosphorylase),25.1218700088,37.0732948572,0.0,23.5128389445,1421.9730070335,3.4560853998,9.3243220718,18.3893694368,0.0,12.1071626612,108.6545192837,50.8732106834,2.7127868017,164.3788213646,7.5910327563,15.6348877043,67.6066266528,130.7750762904,24.403247856,21.3651808624
PWY-5989: stearate biosynthesis II (bacteria and plants),505.5251244416,45.4454994029,156.6011322169,381.4273476949,2752.8664889614,604.6486416183,217.6129163788,65.1315844821,108.9851225573,327.5404395546,274.0694926649,211.9812288929,602.2683376705,287.8647197247,29.8739082032,80.896931471,135.4979093231,264.5756760283,120.4421363498,163.5517470158
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),1153.2609459048,353.1453072979,1916.1254560166,1710.1277226617,2460.908716026,1495.8589296547,720.187937028,1203.7184355944,1685.4518933916,870.782231076,1164.252860282,735.1291590713,2756.850670142,2426.3615949321,2494.0322888436,112.9757786056,890.961565798,617.2144437231,879.7838871386,586.8032064318
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1867219011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7007471056,0.0
PWY-7316: dTDP-N-acetylviosamine biosynthesis,4.0632694319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AST-PWY: L-arginine degradation II (AST pathway),32.7907396617,13.4085370929,0.0,28.2637181544,1689.1520608203,1.0301918539,15.5050286048,15.7728415463,0.0,0.0,6.2168928121,0.0,0.0,0.0,2.0103357165,2.3462926512,28.2437423744,84.7110489136,11.5530689823,9.5641311644
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,3549.7339088825,1358.6227323592,1214.5012488101,2242.4957946327,2316.7887103834,2394.2158381008,1740.0685692787,2025.0066784023,2162.6003317093,1985.9937311376,2228.5098981635,1505.5044176368,2420.9590294206,2285.1336647347,3453.4986418224,754.3164534522,1718.675265607,1184.775039384,1119.4047182774,485.3748340529
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),1398.1058179893,608.6000773938,1013.6967953328,1384.1231008924,2616.394872532,1469.7943517923,1040.0118348483,1173.4769225648,2491.9260267179,1230.9854604025,1152.833207788,860.9039919478,1540.7264792289,1420.5405677174,1482.2221655785,286.7978510047,997.2792115349,800.5769465752,387.8660879705,227.365983817
PWY-5897: superpathway of menaquinol-11 biosynthesis,250.3383266734,320.3814901076,339.0454965654,148.8503299392,2076.6043461325,0.0,181.098691608,247.3017558141,4.1736007637,0.0,86.7261480246,0.0,27.5654697108,227.9560428637,146.539898535,56.0288512032,701.4962727375,557.2268491315,91.2087756137,63.6833078578
GLUCARDEG-PWY: D-glucarate degradation I,30.4384710506,33.6048894625,41.0853982809,40.654667306,1734.6719932744,6.3707683766,17.0843123001,29.0593730316,1.9092847725,4.7908772776,1.5120188667,0.0,1.8691177316,2.806650302,4.0795659176,19.0583708889,54.8499787143,115.3511168918,8.095431259,17.3066960364
UNINTEGRATED,3238360.92141222,3278604.3565331222,3212692.347978916,2849372.7020739624,8960240.431645412,2627893.9139666036,3316940.5174338548,3616436.3482128745,2842607.231998249,2499494.962375413,3151441.1353798993,1872106.8316452573,3795081.436937066,3692497.7775276597,4360246.616612818,2461992.427689839,3557197.5215564636,2873433.5356183457,2984500.003870856,1172287.4355740661
PWY-6737: starch degradation V,4770.1994548268,2970.453975186,3657.4210896198,3342.585345292,3082.2172323567,3631.3468505069,3154.1917991499,3442.0536927575,3496.0679014934,3652.5808942163,3265.9779875614,1859.6377175291,3943.1676688897,3679.9598047234,5150.1137036727,2061.2382940467,1709.2308826136,2990.9924261186,2909.0639546542,831.5986153711
PWY-5675: nitrate reduction V (assimilatory),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1783310682,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis,6770.2099258448,3698.8404559005,7069.6658094128,5247.6456958496,5249.4772127395,5176.3583721687,5216.5564870247,4607.8702515142,4747.7965901821,4409.651075555,4430.2182878708,2577.6629193624,9005.5262233833,6233.3410739624,7052.4382033209,2843.8095364315,4532.3568642938,5404.5972400911,5793.8099874884,2130.2275600876
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,672.4425432015,687.4528351151,1108.5166243419,515.3390424225,891.2056860955,520.2388411599,937.0981825396,1148.8967105531,849.1650534303,251.0494607217,702.3924751712,371.6686684784,391.8994802844,1303.0033220183,989.9797818737,551.7486775068,1632.9786167735,551.1536927091,571.973373936,517.6695507618
PWY-3001: superpathway of L-isoleucine biosynthesis I,2738.7073239633,1740.8225485326,3013.0543933384,2299.6563106876,3226.1973292945,2217.1126174337,2489.055716177,2195.9782681052,3228.6983672326,2078.7197536262,1867.0284451296,1383.4906378012,4628.3565410729,3575.8593137513,4213.2123431009,556.3834382799,1741.5258453811,1968.1039773746,2379.6329863459,1137.159195209
PWY-1042: glycolysis IV (plant cytosol),4128.4860196381,1872.1480872825,4288.4382885954,2846.045919867,5001.9741743866,3983.2381189764,2398.1445360985,2984.080507947,4860.0090681689,2982.4250496886,4291.5656048424,1954.8984886075,4872.289839632,3751.2702521023,5147.129865447,327.1021721856,1859.0779303849,2264.9431409544,1529.1779542853,968.0415369943
NONMEVIPP-PWY: methylerythritol phosphate pathway I,3218.0518070034,2959.7258965542,3750.8012495436,2904.4465532843,2776.3455654425,2878.9235681121,3385.7106643658,2800.5885132012,2468.6621732184,2262.2214588438,2541.9088341777,1508.7673173316,5701.135964941,3322.7078080333,5079.7123935556,2200.8537051054,3009.8106235493,3118.4693438128,3569.9985356813,1155.7361829378
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",0.0,5.5493416196,816.723011841,471.1600475443,87.7000884418,0.0,83.1998940268,71.5839203922,1.1206396293,290.9222512513,0.0,0.0,266.5746338076,468.4363424242,657.4677152037,4.4162552689,0.0,14.3231627037,1208.136795175,164.3228981066
PWY-5676: acetyl-CoA fermentation to butanoate II,287.3554636799,17.27589976,222.2129748143,251.5570153704,723.0764995884,307.0821209516,82.8512227998,60.0740450328,38.7531187453,200.6410823574,101.6272646419,231.7707537041,282.1915663639,483.3598098833,206.7458835608,14.0027951859,51.452647324,117.1562715075,69.5291824382,0.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,332.9917561827,320.6080868835,222.6912366566,294.4247374454,2881.6710698744,72.8940609398,582.1530666865,350.314285912,12.9168090906,23.7784721965,56.618187705,21.6338356881,61.8793158667,111.5182902918,94.3332072079,71.6285080874,650.4191874865,311.980545363,78.4039410253,119.0196103283
PYRIDNUCSAL-PWY: NAD salvage pathway I,229.6020320986,113.4605948147,516.395030331,694.5697413221,2254.0926321437,223.1511173714,393.1278095426,340.4722763413,52.6683317801,138.121514296,233.5655756068,345.8208296742,872.1374512869,494.82197424,216.6301402895,24.7751916267,314.576308915,377.726844107,414.9109991584,247.6469533927
PWY-6151: S-adenosyl-L-methionine cycle I,3944.1535143626,2567.2960578707,3910.8400093509,3498.8283629458,4277.8555216091,3686.173012752,4010.651085738,3476.837089133,2696.0417947545,2967.7812871879,2807.7569394269,2058.4182282657,6537.7562578697,4849.2668852175,6659.1609715878,2615.9184331144,2911.6365784244,4295.2627352134,3874.8210271583,1557.0065940637
PWY-5838: superpathway of menaquinol-8 biosynthesis I,225.0631682306,117.6407672973,251.1449862026,138.4580506144,2055.8523376722,0.0,144.1149468796,180.7027397485,4.3804128495,0.0,63.0611731851,0.0,20.5875155161,92.9262079803,35.857302254,30.1362094724,389.0893059042,487.6523893716,72.4301810635,37.0044622205
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),65.1101328639,24.7235706543,70.9158286188,68.6061602709,1860.2492705147,3.3850274387,29.1357908284,53.7383049141,0.0,6.3900154087,15.1173964353,0.0,0.0,10.1875162468,6.744567982,22.3451464631,53.4508039342,126.906549923,12.0453491016,20.6606974533
PWY-5656: mannosylglycerate biosynthesis I,0.9946493741,14.0100108479,0.0,7.1720145697,225.0223670332,1.9860298179,2.2403007397,7.3152446318,0.7178164004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3900801798,14.5490777141,0.0,0.0
PWY-1861: formaldehyde assimilation II (RuMP Cycle),0.0,0.0,17.5654972272,535.4265282688,0.0,28.0136458037,0.0,0.0,0.0,62.4501912545,9.7815898024,0.0,35.6392275871,54.5577508492,0.0,0.0,0.0,32.4016630312,179.4253119697,59.0855195778
PWY-6876: isopropanol biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0536954138,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),50.4408205008,674.1756243909,0.0,540.5671513901,2707.8697538736,314.7901998942,187.9408825701,661.5659802725,71.7060391093,190.3690723254,326.8875230537,326.0841588311,184.3431780165,215.0781730002,44.0061827393,40.8816508484,549.1766812462,660.4096243231,478.4280576442,324.4977633637
PWY-6167: flavin biosynthesis II (archaea),0.0,0.0,0.0,157.464159117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.539567994
"PWY-7237: myo-, chiro- and scillo-inositol degradation",231.8905480873,76.1683550965,2395.0250407215,145.5303038736,98.6876535545,258.8751433634,59.546062968,8.019321863,1323.3430391938,198.6680867956,206.2543548655,102.5034867292,78.7112616907,52.4545216034,97.4620905137,81.5862566372,0.0,120.9952794855,9.8606934132,53.8627085736
PWY0-1061: superpathway of L-alanine biosynthesis,148.3181898149,185.4096494547,218.6377014207,163.9241780385,3123.5296391778,29.7762922779,138.1086852885,107.5689985166,168.7555910358,13.1736820918,67.5905305159,0.0,38.0808685637,213.565149388,112.6986433464,66.8593656472,240.133297408,572.4029007647,77.6733780265,95.6891578118
PWY66-399: gluconeogenesis III,409.7071521856,495.0699336849,33.6071819512,216.8121822265,9.7086354891,134.1045264394,104.3861058396,310.1644281181,44.8103775667,85.9466133347,450.9687631385,19.5373411915,93.0287813063,157.1381279028,74.865089363,96.0917988224,327.3120506079,86.3877228739,294.0956968666,134.1216595175
GLYCOCAT-PWY: glycogen degradation I (bacterial),213.3462213902,38.3352636217,320.0012852099,41.2898810381,325.3301900703,147.5163471203,31.117282118,102.1621980853,607.8296909673,113.4487701762,190.2921256575,7.2797165244,14.6211051328,70.7570873647,20.3845685276,4.8880467686,168.8432514782,133.6772231641,27.1810994902,32.1648998983
PWY66-422: D-galactose degradation V (Leloir pathway),2518.3038668676,1203.1544362626,2131.1054130624,2059.75885766,2794.6419308536,2263.8257600392,816.698689679,1427.2827011186,2410.1224236303,2154.4259997763,1781.6734190712,1044.1460090965,2427.4256772991,2043.6874784589,3625.8765699011,973.6536744861,509.9403132943,1078.6735318902,892.688930046,398.567680471
PWY-2942: L-lysine biosynthesis III,2829.9852233078,3128.0601182214,3402.481100806,2001.2745530542,2460.7857294564,2737.7209497652,2903.4088457452,2601.7137497826,2810.7806186972,2029.2036813423,2451.7061135858,1370.7936630918,3214.8425026781,3007.908584487,3595.8118120825,2684.7848345144,3186.8397796052,3580.5865858637,2102.9122998552,936.1903778848
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),727.4698607672,1393.7238412877,1272.5840986213,1272.2065442272,1963.1372658745,605.6510257589,1261.5375991395,917.1552655467,2172.5628519895,1134.5668431956,785.9884904933,758.5990827305,2265.9094661269,2195.1691871643,2343.1020796054,288.4025508683,1378.2096241376,815.9056391637,1517.4589082749,658.2446889179
PPGPPMET-PWY: ppGpp biosynthesis,170.7432215117,60.3175327767,104.2162369399,92.7599783015,1255.675959546,276.5899662002,55.1011900016,66.784814358,746.517999599,160.4907526223,469.8717155723,141.5213466403,424.6706174003,182.4871885889,223.6782524665,36.1583925714,89.7977453684,233.3924612088,27.6307230814,131.7926644318
P42-PWY: incomplete reductive TCA cycle,215.6799759968,108.1362779156,83.9649298457,404.6533976791,232.0867130165,233.2438477022,80.8496833807,88.7410219997,159.0153886423,184.3972285398,686.7602617218,179.5155986204,58.3107218538,220.3831060239,124.0209868053,105.4273214427,213.4903180287,79.7590800878,209.6931011373,375.004577143
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast,19.2725080304,39.1561220936,1.3542723817,0.0,1.466017609,0.0,6.3451070412,1.4718490538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9792600161,0.0,0.0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),2702.8918731573,1393.4026223383,3229.2306774988,2608.5412281174,3687.1838874597,2658.4402346039,1875.2568158374,2366.526414869,2959.1639862598,1926.1011201851,1979.1040363991,1251.9329514705,3018.6100931211,2821.1915143217,3336.7995864257,439.3312247698,1333.4535117704,2013.4942408462,856.0322635001,532.5026773017
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis,9.6729746358,27.3695570237,0.0,14.8908528988,1790.3970024044,1.3710941939,13.4876489547,22.0182823885,0.0,0.0,9.470260684,0.0,0.0,0.0,0.0,0.8010663246,55.3868128479,84.5895432194,12.0003841202,11.3825922031
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,3136.0273653075,2689.5921233545,3724.6934937199,3177.2855123859,3857.1947400528,3315.8295570952,2862.864885065,2719.1633886011,3852.988797389,2560.0988329163,2760.6706739738,1714.76434498,5271.9252401373,5295.4604030723,5802.4545400109,1838.2048494003,2226.232559643,2793.6615007566,4152.3388627413,1444.2610063014
PWY-6936: seleno-amino acid biosynthesis,305.3718120896,1441.8207829709,484.2213633623,433.4008263965,2812.5219709112,1114.5318268162,336.7722227819,295.0953396786,946.5237046687,410.2566941896,688.3700004581,174.4077236545,1426.7467542405,2133.8147435886,910.5879209832,200.7115293858,163.873062433,422.236380281,678.5154627174,408.0385604165
PWY-5136: fatty acid &beta;-oxidation II (peroxisome),119.2272840221,1.1676890563,73.1679483697,130.4796362661,185.3193732127,95.0522371506,7.7188876551,124.1018998332,8.4421652333,105.5425966742,195.9769124912,46.0483012901,90.8570471104,78.776091919,10.7410893346,0.0,5.442460617,188.1927305308,12.8661507614,158.0209523348
PWY66-400: glycolysis VI (metazoan),515.3739651481,1468.0245438665,2703.0420933048,291.9792654786,3754.103029585,271.3017968449,765.1897738758,561.95379388,1560.3438654818,211.433578755,478.4840974576,72.0699033815,216.4999177325,1018.9900924376,363.9827747348,276.0499140055,1217.1901725599,712.4186647102,472.2369612117,106.1783065126
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),7.3762451105,6.9641969199,0.0,0.0,0.0,232.5654171674,21.6318261098,7.368595456,0.0,0.0,65.1223714533,0.0,0.0,299.5636952186,21.8378730888,23.6914920274,0.0,10.3151820375,16.535548375,0.0
PWY-5198: factor 420 biosynthesis,0.0,0.0,0.0,105.3034896792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6777293736
NAD-BIOSYNTHESIS-II: NAD salvage pathway II,153.0831145041,82.9669034431,114.2082138374,216.0067733146,2039.429463598,21.078702281,72.2610135365,80.5134177583,11.7451360785,5.7281092223,30.230984684,0.0,41.902051767,671.2773308767,47.1923517824,64.3480539972,79.0447036578,261.5296968455,57.2512712502,184.809728907
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934348154,0.0,0.0,0.0,0.0,0.0
PWY-4984: urea cycle,132.4898949685,715.6959321667,279.7583327493,150.8698275222,85.1023691972,111.3967353439,97.2151441381,486.1722624589,16.5509534422,50.7559277366,101.5999275926,60.0721696486,280.7967267019,17.1725516726,155.892248633,461.5935648023,830.3684436525,49.4845368986,149.6918350061,45.544601809
PWY-5918: superpathay of heme biosynthesis from glutamate,77.1283139471,29.7095648163,107.7002037742,43.7815420791,113.4063729098,30.4631898996,47.4756753488,65.8464438789,9.6303018554,5.0008526001,51.0728364649,0.0,10.4200694782,21.7369420742,23.1659126816,32.1507833197,138.8401025115,205.7221664026,43.6730876849,45.2411919751
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,1780.9511155435,2310.2756737012,1593.5003627653,1445.4534505694,2954.1446878939,1132.2750655189,2031.8022343379,1803.6079151421,887.9701957049,1011.3171148981,1330.6122259992,908.1082226482,1827.6977160926,1777.0086669772,2071.6435493684,1771.7703170348,2309.3888663685,758.2608666851,1493.5302034095,585.6936199881
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic),65.1101328639,24.7235706543,70.9158286188,68.6061602709,1860.2492705147,3.3850274387,29.1357908284,53.7383049141,0.0,6.3900154087,15.1173964353,0.0,0.0,10.1875162468,6.744567982,22.3451464631,53.4508039342,126.906549923,12.0453491016,20.6606974533
KETOGLUCONMET-PWY: ketogluconate metabolism,33.6018729148,120.909291435,0.0,14.7779146783,676.4164654844,0.0,38.2925338251,41.4794930069,7.7044040916,0.0,32.034994435,0.0,8.3761517691,0.0,5.4759002886,2.9065295367,74.7971059264,272.5276908785,37.4322998229,22.6021958589
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,224.7568168325,257.2434302656,202.0879597757,251.5003852755,461.6447492015,418.1467663477,456.5222572396,751.6514205885,85.0143477278,198.9074952622,449.6589630402,303.5594636078,591.6651186003,1407.4689229495,524.7165062455,186.6267537459,1498.8334716746,329.6994627891,515.1020776971,153.8543731715
GLUDEG-I-PWY: GABA shunt,164.6388411115,56.607866714,66.4187423764,133.2885924902,393.0665674396,4.3845731417,92.9416633331,84.2874730403,0.0,6.6293907161,234.5098629529,1.6303292435,7.5416462303,17.7738253806,24.4848332967,41.9341601391,233.201849389,25.1008698954,92.2015787079,41.3328085652
PWY-6606: guanosine nucleotides degradation II,131.0491283422,38.3515546367,14.9302256724,179.5173679833,422.6483471602,344.0856217849,32.4387719078,124.1355283023,5.4935888193,188.6530877303,178.5733133799,86.5722930578,407.703742093,134.2812265438,18.2890819539,2.5855777017,49.3622724046,125.0033979249,199.4352681502,33.0446625008
GLUCONEO-PWY: gluconeogenesis I,234.0120145065,0.0,219.7833306892,268.8144047319,1180.9053693771,41.1820472662,82.5078400478,451.8943264038,0.0,79.608609258,370.1621472493,71.0643448671,0.0,459.8343923513,77.5820406295,110.3986356551,523.3598503743,65.0466511477,451.6618491338,62.7373964007
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,709.7486309276,662.3339030726,1503.118597482,603.3477060623,494.8777424982,362.7629629919,50.8828719142,491.0314580632,291.3076662625,299.5997842785,625.5203293623,444.2041646235,597.6506644294,1133.6700774844,1022.2919382284,0.0,741.8183148739,576.7122369515,668.5327569355,496.42757634
PWY-5659: GDP-mannose biosynthesis,414.4442913844,910.894883768,242.4338434615,779.7693999664,1797.4040960723,1060.2911622159,468.3231465183,436.8121285191,1570.6666629155,1038.2242670343,1062.1054021016,850.1450718546,902.0096103151,1401.1860220043,1519.1889688254,74.3326554327,722.9694344063,536.1462742826,478.8640586197,407.4154576252
FAO-PWY: fatty acid &beta;-oxidation I,170.94993386,1.3957129328,123.6569878688,225.2688753775,363.3898084405,112.4984965506,16.9866351265,150.9179982279,10.1073871791,124.3328858399,225.7218366038,54.4933995244,107.2498662222,93.1776488238,12.8639907482,0.0,12.2011301916,252.6021512197,23.9766226326,194.6801958488
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",139.9395735813,35.6274290487,142.7432138947,102.5235332447,2963.7281491496,20.3058499226,56.0438226105,52.0422046294,94.5793878984,4.3338293319,37.9014114657,0.0,12.8500513055,35.0505352955,23.5638972363,73.1043652401,111.1479720208,256.9998238807,32.2875534525,163.9267381668
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,77.779550923,61.9766706914,76.5567701985,79.1478975187,2881.1798892057,15.188266394,55.9431911476,78.0880363592,3.2101374143,2.7057189441,35.7732359834,0.0,9.203291673,26.0008567441,11.1867376609,47.3152634586,155.1564262916,270.6904223009,57.5413991876,35.2516003909
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,202.0681919398,85.6777889379,219.3297917042,135.826530411,2774.6805079941,38.3534052427,106.9180116056,99.6411801859,82.05223462,8.4677790694,69.7716021018,0.0,24.6767913831,42.0617013308,41.6664805559,47.3275274369,227.9677577265,317.3515183212,51.5595243779,156.323195025
TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis,0.0,29.2545491757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6077377036,4.7035480947,0.0,0.0,0.0,0.0,13.1206292246
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,3891.7557855703,2602.581022783,3615.3546918755,3210.3369354061,4143.871274785,3033.9862245706,2899.9448519242,2983.1872144651,3011.3369699591,2494.9606808713,2834.0896176251,1580.7326648874,4110.7184463327,3874.5754876028,4662.7277859852,1610.8250497855,2330.5459464925,3011.1791623927,2972.9397816382,1107.1582465271
PWY-4702: phytate degradation I,10.868054325,13.5304063014,0.0,20.4612965714,1903.3987891552,1.724890097,13.2991380655,29.5980362382,0.0,0.0,110.0229730216,0.0,25.5180068007,0.0,3.4404682204,1.6912019614,43.543888799,76.9339574811,6.426439523,143.5301900042
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),4016.3512266689,3346.7168120631,4388.8408410003,3231.845347958,3637.4831508601,3348.3502015148,3720.083894692,3433.4858729615,3753.2241148148,2798.4840905053,2883.7088044021,1940.5201411432,6632.0448411401,4840.3731489482,6923.7256732488,2639.2851943078,3416.8977907652,3131.1272138213,4014.0625977947,1281.2076308052
GLYOXYLATE-BYPASS: glyoxylate cycle,106.3709490482,45.1436914925,63.853249348,108.3014305297,2676.2230126813,10.2379255116,49.8847790954,66.8212901717,4.672140271,6.6371317455,35.8115326576,0.0,6.2904572633,23.8266698838,8.1635554472,37.5947334219,177.1961261007,204.0823492971,68.527225814,24.0906305746
LACTOSECAT-PWY: lactose and galactose degradation I,77.8338729272,57.7473155162,605.2062096313,294.9776482264,267.209627589,127.7817769614,460.6990021012,341.639841626,12.1610562835,179.165864105,144.8199147311,303.2380847211,1455.3117248961,1269.6376817434,111.0425034895,36.0104698487,206.1068546342,94.6373375544,79.2574572641,21.6966601383
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,91.67845464,24.1337939549,96.5945649485,53.0973285044,1888.7533741415,10.9731952736,50.3233153763,49.1357833702,22.1368840044,5.2776376911,11.7252342962,0.0,4.3831630229,15.10670317,26.1619450045,32.3418774414,71.6184966644,165.9269417881,18.1938243146,27.2659502563
PWY-5367: petroselinate biosynthesis,1261.3761489353,0.0,30.1179399231,400.5687760668,337.8327926332,497.1217252231,165.1163116042,25.9940783995,0.0,382.354470558,224.6132956874,175.484948103,1045.0121978134,227.4572901363,17.6653122196,0.0,0.0,16.7740796979,91.6439137189,17.1279626173
PWY-7111: pyruvate fermentation to isobutanol (engineered),6245.6897747181,3904.1164032628,4918.5928031906,4254.9878371273,5688.7517283421,3871.0663650532,4127.9009398625,4112.7563684219,3346.6155537474,3666.6902222562,4073.3631580554,2372.9322224482,4673.1120097348,4935.7228014856,5206.4835343298,2447.9293863275,3355.7646761705,3358.9392381114,2612.9840503053,1368.9818471761
P23-PWY: reductive TCA cycle I,0.0,0.0,6.7250685844,169.6793206605,136.2550351945,0.0,0.0,0.0,0.0,17.4877653743,0.0,0.0,2.0941682807,95.0251882288,36.0542749453,0.0,0.0,31.4640211189,50.3994989603,76.6595128744
PWY-5030: L-histidine degradation III,451.1794495069,38.1402962801,55.1745861772,151.6384922323,157.9562138573,95.3194815347,32.4855671864,76.2157975114,1.2820886442,59.5704283621,279.0255363624,181.9935944622,35.6310852183,108.0859422048,31.1503395207,25.5804615652,1.5105241513,50.0797441568,149.4017068921,27.3746372134
PWY0-1296: purine ribonucleosides degradation,3654.4387223349,1715.8770631607,2577.0370908203,1994.2172600768,3647.0890055566,2638.8515665199,1965.2173417419,2015.9042000646,2581.0198676581,2135.5480304124,2246.2164946552,1182.5564614636,2829.3526901816,2989.1287623195,3635.5777061654,1764.9497002771,780.2923826787,1274.2331068037,1042.9030990466,266.6089457058
